file	percent	reads	taxon_id	taxon_name
Li-2020-14538-3.out	84.744629	429790	1637	Listeria
Li-2020-14538-3.out	0.088335	448	1386	Bacillus
Li-2020-14538-3.out	0.048703	247	51668	Tetragenococcus
Li-2020-14538-3.out	0.040816	207	1578	Lactobacillus
Li-2020-14538-3.out	0.033717	171	1237	Piscirickettsia
Li-2020-14538-3.out	0.033717	171	1279	Staphylococcus
Li-2020-14538-3.out	0.023070	117	44249	Paenibacillus
Li-2020-14538-3.out	0.021887	111	1716	Corynebacterium
Li-2020-14538-3.out	0.021098	107	1350	Enterococcus
Li-2020-14538-3.out	0.020506	104	1301	Streptococcus
Li-2020-14538-3.out	0.014591	74	590	Salmonella
Li-2020-14538-3.out	0.008084	41	1485	Clostridium
Li-2020-14538-3.out	0.007887	40	1357	Lactococcus
Li-2020-14538-3.out	0.006112	31	84406	Virgibacillus
Li-2020-14538-3.out	0.005718	29	158481	Hahella
Li-2020-14538-3.out	0.004929	25	145260	Methanothermobacter
Li-2020-14538-3.out	0.004535	23	1637257	Mageeibacillus
Li-2020-14538-3.out	0.003746	19	572511	Blautia
Li-2020-14538-3.out	0.003155	16	2747	Carnobacterium
Li-2020-14538-3.out	0.002760	14	55080	Brevibacillus
Li-2020-14538-3.out	0.002366	12	1372	Planococcus
Li-2020-14538-3.out	0.002366	12	80865	Delftia
Li-2020-14538-3.out	0.001972	10	517	Bordetella
Li-2020-14538-3.out	0.001775	9	76632	Thermobacillus
Li-2020-14538-3.out	0.001775	9	456492	Saccharibacillus
Li-2020-14538-3.out	0.001775	9	1221880	Psychrobacillus
Li-2020-14538-3.out	0.001577	8	629	Yersinia
Li-2020-14538-3.out	0.001577	8	1649	Kurthia
Li-2020-14538-3.out	0.001577	8	2755	Brochothrix
Li-2020-14538-3.out	0.001577	8	239759	Alistipes
Li-2020-14538-3.out	0.001380	7	194	Campylobacter
Li-2020-14538-3.out	0.001380	7	286	Pseudomonas
Li-2020-14538-3.out	0.001380	7	2737	Vagococcus
Li-2020-14538-3.out	0.001380	7	28186	Acetohalobium
Li-2020-14538-3.out	0.001183	6	662	Vibrio
Li-2020-14538-3.out	0.001183	6	400634	Lysinibacillus
Li-2020-14538-3.out	0.000986	5	2093	Mycoplasma
Li-2020-14538-3.out	0.000789	4	570	Klebsiella
Li-2020-14538-3.out	0.000789	4	1016	Capnocytophaga
Li-2020-14538-3.out	0.000789	4	1883	Streptomyces
Li-2020-14538-3.out	0.000789	4	150247	Anoxybacillus
Li-2020-14538-3.out	0.000592	3	209	Helicobacter
Li-2020-14538-3.out	0.000592	3	338	Xanthomonas
Li-2020-14538-3.out	0.000592	3	1647	Erysipelothrix
Li-2020-14538-3.out	0.000592	3	32068	Sebaldella
Li-2020-14538-3.out	0.000592	3	57493	Kocuria
Li-2020-14538-3.out	0.000592	3	59282	Blastochloris
Li-2020-14538-3.out	0.000592	3	129337	Geobacillus
Li-2020-14538-3.out	0.000592	3	182709	Oceanobacillus
Li-2020-14538-3.out	0.000592	3	292635	Laceyella
Li-2020-14538-3.out	0.000592	3	392733	Terriglobus
Li-2020-14538-3.out	0.000592	3	2057233	Absiella
Li-2020-14538-3.out	0.000592	3	2060722	Labilibaculum
Li-2020-14538-3.out	0.000394	2	613	Serratia
Li-2020-14538-3.out	0.000394	2	841	Roseburia
Li-2020-14538-3.out	0.000394	2	848	Fusobacterium
Li-2020-14538-3.out	0.000394	2	872	Desulfovibrio
Li-2020-14538-3.out	0.000394	2	1263	Ruminococcus
Li-2020-14538-3.out	0.000394	2	1375	Aerococcus
Li-2020-14538-3.out	0.000394	2	1569	Sporosarcina
Li-2020-14538-3.out	0.000394	2	1678	Bifidobacterium
Li-2020-14538-3.out	0.000394	2	2077	Sporolactobacillus
Li-2020-14538-3.out	0.000394	2	29330	Alicyclobacillus
Li-2020-14538-3.out	0.000394	2	33986	Exiguobacterium
Li-2020-14538-3.out	0.000394	2	46255	Weissella
Li-2020-14538-3.out	0.000394	2	329857	Cohnella
Li-2020-14538-3.out	0.000394	2	351195	Salimicrobium
Li-2020-14538-3.out	0.000394	2	529883	Rhodoluna
Li-2020-14538-3.out	0.000394	2	1470540	Jeotgalibaca
Li-2020-14538-3.out	0.000197	1	44	Melittangium
Li-2020-14538-3.out	0.000197	1	85	Hyphomonas
Li-2020-14538-3.out	0.000197	1	146	Spirochaeta
Li-2020-14538-3.out	0.000197	1	157	Treponema
Li-2020-14538-3.out	0.000197	1	237	Flavobacterium
Li-2020-14538-3.out	0.000197	1	469	Acinetobacter
Li-2020-14538-3.out	0.000197	1	475	Moraxella
Li-2020-14538-3.out	0.000197	1	507	Alcaligenes
Li-2020-14538-3.out	0.000197	1	528	Ochrobactrum
Li-2020-14538-3.out	0.000197	1	544	Citrobacter
Li-2020-14538-3.out	0.000197	1	547	Enterobacter
Li-2020-14538-3.out	0.000197	1	561	Escherichia
Li-2020-14538-3.out	0.000197	1	586	Providencia
Li-2020-14538-3.out	0.000197	1	838	Prevotella
Li-2020-14538-3.out	0.000197	1	958	Bdellovibrio
Li-2020-14538-3.out	0.000197	1	1041	Erythrobacter
Li-2020-14538-3.out	0.000197	1	1111	Porphyrobacter
Li-2020-14538-3.out	0.000197	1	1186	Calothrix
Li-2020-14538-3.out	0.000197	1	1234	Nitrospira
Li-2020-14538-3.out	0.000197	1	1269	Micrococcus
Li-2020-14538-3.out	0.000197	1	1378	Gemella
Li-2020-14538-3.out	0.000197	1	1743	Propionibacterium
Li-2020-14538-3.out	0.000197	1	1763	Mycobacterium
Li-2020-14538-3.out	0.000197	1	1839	Nocardioides
Li-2020-14538-3.out	0.000197	1	1865	Actinoplanes
Li-2020-14538-3.out	0.000197	1	2129	Ureaplasma
Li-2020-14538-3.out	0.000197	1	2160	Methanobacterium
Li-2020-14538-3.out	0.000197	1	13687	Sphingomonas
Li-2020-14538-3.out	0.000197	1	28105	Sinorhizobium
Li-2020-14538-3.out	0.000197	1	28895	Thermoanaerobacterium
Li-2020-14538-3.out	0.000197	1	29393	Dolosigranulum
Li-2020-14538-3.out	0.000197	1	32008	Burkholderia
Li-2020-14538-3.out	0.000197	1	33870	Coriobacterium
Li-2020-14538-3.out	0.000197	1	33882	Microbacterium
Li-2020-14538-3.out	0.000197	1	33926	Candidatus Phytoplasma
Li-2020-14538-3.out	0.000197	1	33969	Melissococcus
Li-2020-14538-3.out	0.000197	1	45669	Salinicoccus
Li-2020-14538-3.out	0.000197	1	46254	Oenococcus
Li-2020-14538-3.out	0.000197	1	51366	Salinivibrio
Li-2020-14538-3.out	0.000197	1	53945	Octadecabacter
Li-2020-14538-3.out	0.000197	1	56688	Halorubrum
Li-2020-14538-3.out	0.000197	1	57499	Kytococcus
Li-2020-14538-3.out	0.000197	1	59732	Chryseobacterium
Li-2020-14538-3.out	0.000197	1	69965	Macrococcus
Li-2020-14538-3.out	0.000197	1	79206	Desulfosporosinus
Li-2020-14538-3.out	0.000197	1	84565	Sodalis
Li-2020-14538-3.out	0.000197	1	86331	Mogibacterium
Li-2020-14538-3.out	0.000197	1	106589	Cupriavidus
Li-2020-14538-3.out	0.000197	1	109168	Desulfotalea
Li-2020-14538-3.out	0.000197	1	131079	Limnobacter
Li-2020-14538-3.out	0.000197	1	157226	Jeotgalibacillus
Li-2020-14538-3.out	0.000197	1	191769	Marinilactibacillus
Li-2020-14538-3.out	0.000197	1	200903	Paraliobacillus
Li-2020-14538-3.out	0.000197	1	203133	Propionimicrobium
Li-2020-14538-3.out	0.000197	1	233189	Anaerolinea
Li-2020-14538-3.out	0.000197	1	269260	Nitratifractor
Li-2020-14538-3.out	0.000197	1	295595	Candidatus Hepatoplasma
Li-2020-14538-3.out	0.000197	1	332248	Truepera
Li-2020-14538-3.out	0.000197	1	359407	Methylotenera
Li-2020-14538-3.out	0.000197	1	427922	Desulfurivibrio
Li-2020-14538-3.out	0.000197	1	455076	Rhodocytophaga
Li-2020-14538-3.out	0.000197	1	459532	Terribacillus
Li-2020-14538-3.out	0.000197	1	511678	Aliivibrio
Li-2020-14538-3.out	0.000197	1	545865	Calditerrivibrio
Li-2020-14538-3.out	0.000197	1	651660	Paenisporosarcina
