COVERAGE SUMMARY,,Aligned bases,1297587071
COVERAGE SUMMARY,,Aligned bases in QC coverage region,1907873198,82.98
COVERAGE SUMMARY,,Average alignment coverage over QC coverage region,14.22
COVERAGE SUMMARY,,Uniformity of coverage (PCT > 0.2*mean) over QC coverage region,94.88
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1500x: inf),0.001
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1000x: inf),0.015
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 500x: inf),0.029
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 100x: inf),0.03
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  50x: inf),4.47
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  20x: inf),50.41
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  15x: inf),66.31
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  10x: inf),79.06
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   3x: inf),84.51
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   1x: inf),91.12
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   0x: inf),100.00
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1000x:1500x),0.0002
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 500x:1000x),0.0
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 100x: 500x),0.0
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  50x: 100x),0.52
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  20x:  50x),0.83
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  15x:  20x),0.74
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  10x:  15x),0.73
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   3x:  10x),0.65
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   1x:   3x),0.15
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   0x:   1x),0.002
COVERAGE SUMMARY,,Average chr X coverage over QC coverage region,32.56
COVERAGE SUMMARY,,Average chr Y coverage over QC coverage region,34.36
COVERAGE SUMMARY,,Average mitochondrial coverage over QC coverage region,99.5
COVERAGE SUMMARY,,Average autosomal coverage over QC coverage region,77.25
COVERAGE SUMMARY,,Median autosomal coverage over QC coverage region,48.1
COVERAGE SUMMARY,,Mean/Median autosomal coverage ratio over QC coverage region,52.21
COVERAGE SUMMARY,,Aligned reads,3267154626
COVERAGE SUMMARY,,Aligned reads in QC coverage region,2675319986,37.0
