COVERAGE SUMMARY,,Aligned bases,3637438654
COVERAGE SUMMARY,,Aligned bases in target region,2645217107,56.35
COVERAGE SUMMARY,,Average alignment coverage over target region,38.63
COVERAGE SUMMARY,,Uniformity of coverage (PCT > 0.2*mean) over target region,57.88
COVERAGE SUMMARY,,PCT of target region with coverage [1500x: inf),0.002
COVERAGE SUMMARY,,PCT of target region with coverage [1000x: inf),0.01
COVERAGE SUMMARY,,PCT of target region with coverage [ 500x: inf),0.025
COVERAGE SUMMARY,,PCT of target region with coverage [ 100x: inf),0.036
COVERAGE SUMMARY,,PCT of target region with coverage [  50x: inf),4.34
COVERAGE SUMMARY,,PCT of target region with coverage [  20x: inf),58.06
COVERAGE SUMMARY,,PCT of target region with coverage [  15x: inf),68.89
COVERAGE SUMMARY,,PCT of target region with coverage [  10x: inf),74.15
COVERAGE SUMMARY,,PCT of target region with coverage [   3x: inf),88.53
COVERAGE SUMMARY,,PCT of target region with coverage [   1x: inf),90.19
COVERAGE SUMMARY,,PCT of target region with coverage [   0x: inf),100.00
COVERAGE SUMMARY,,PCT of target region with coverage [1000x:1500x),0.001
COVERAGE SUMMARY,,PCT of target region with coverage [ 500x:1000x),0.0008
COVERAGE SUMMARY,,PCT of target region with coverage [ 100x: 500x),0.0004
COVERAGE SUMMARY,,PCT of target region with coverage [  50x: 100x),0.8
COVERAGE SUMMARY,,PCT of target region with coverage [  20x:  50x),0.64
COVERAGE SUMMARY,,PCT of target region with coverage [  15x:  20x),0.79
COVERAGE SUMMARY,,PCT of target region with coverage [  10x:  15x),0.76
COVERAGE SUMMARY,,PCT of target region with coverage [   3x:  10x),0.41
COVERAGE SUMMARY,,PCT of target region with coverage [   1x:   3x),0.15
COVERAGE SUMMARY,,PCT of target region with coverage [   0x:   1x),0.009
COVERAGE SUMMARY,,Average chr X coverage over target region,119.05
COVERAGE SUMMARY,,Average chr Y coverage over target region,50.25
COVERAGE SUMMARY,,Average mitochondrial coverage over target region,65.8
COVERAGE SUMMARY,,Average autosomal coverage over target region,16.72
COVERAGE SUMMARY,,Median autosomal coverage over target region,11.67
COVERAGE SUMMARY,,Mean/Median autosomal coverage ratio over target region,51.42
COVERAGE SUMMARY,,Aligned reads,1582960278
COVERAGE SUMMARY,,Aligned reads in target region,2348396744,27.82
