COVERAGE SUMMARY,,Aligned bases,3047133189
COVERAGE SUMMARY,,Aligned bases in QC coverage region,3634003682,78.13
COVERAGE SUMMARY,,Average alignment coverage over QC coverage region,81.66
COVERAGE SUMMARY,,Uniformity of coverage (PCT > 0.2*mean) over QC coverage region,33.77
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1500x: inf),0.006
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1000x: inf),0.016
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 500x: inf),0.028
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 100x: inf),0.038
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  50x: inf),4.61
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  20x: inf),54.54
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  15x: inf),61.62
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  10x: inf),71.98
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   3x: inf),84.84
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   1x: inf),98.54
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   0x: inf),100.00
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1000x:1500x),0.0001
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 500x:1000x),0.0005
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 100x: 500x),0.0004
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  50x: 100x),0.42
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  20x:  50x),0.89
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  15x:  20x),0.67
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  10x:  15x),0.78
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   3x:  10x),0.96
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   1x:   3x),0.15
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   0x:   1x),0.01
COVERAGE SUMMARY,,Average chr X coverage over QC coverage region,55.93
COVERAGE SUMMARY,,Average chr Y coverage over QC coverage region,67.78
COVERAGE SUMMARY,,Average mitochondrial coverage over QC coverage region,24.8
COVERAGE SUMMARY,,Average autosomal coverage over QC coverage region,48.5
COVERAGE SUMMARY,,Median autosomal coverage over QC coverage region,37.6
COVERAGE SUMMARY,,Mean/Median autosomal coverage ratio over QC coverage region,81.09
COVERAGE SUMMARY,,Aligned reads,3141115637
COVERAGE SUMMARY,,Aligned reads in QC coverage region,2206484503,96.19
