COVERAGE SUMMARY,,Aligned bases,3884666362
COVERAGE SUMMARY,,Aligned bases in QC coverage region,3729064707,28.13
COVERAGE SUMMARY,,Average alignment coverage over QC coverage region,38.92
COVERAGE SUMMARY,,Uniformity of coverage (PCT > 0.2*mean) over QC coverage region,62.9
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1500x: inf),0.008
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1000x: inf),0.016
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 500x: inf),0.022
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 100x: inf),0.037
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  50x: inf),4.72
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  20x: inf),55.97
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  15x: inf),69.99
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  10x: inf),72.07
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   3x: inf),80.13
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   1x: inf),94.63
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   0x: inf),100.00
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1000x:1500x),0.0006
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 500x:1000x),0.0004
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 100x: 500x),0.0007
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  50x: 100x),0.84
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  20x:  50x),0.49
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  15x:  20x),0.7
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  10x:  15x),0.59
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   3x:  10x),0.43
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   1x:   3x),0.11
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   0x:   1x),0.002
COVERAGE SUMMARY,,Average chr X coverage over QC coverage region,107.04
COVERAGE SUMMARY,,Average chr Y coverage over QC coverage region,69.55
COVERAGE SUMMARY,,Average mitochondrial coverage over QC coverage region,41.6
COVERAGE SUMMARY,,Average autosomal coverage over QC coverage region,16.84
COVERAGE SUMMARY,,Median autosomal coverage over QC coverage region,93.64
COVERAGE SUMMARY,,Mean/Median autosomal coverage ratio over QC coverage region,22.0
COVERAGE SUMMARY,,Aligned reads,3023464679
COVERAGE SUMMARY,,Aligned reads in QC coverage region,1569765050,76.56
