COVERAGE SUMMARY,,Aligned bases,3343850140
COVERAGE SUMMARY,,Aligned bases in QC coverage region,3163312690,69.3
COVERAGE SUMMARY,,Average alignment coverage over QC coverage region,31.05
COVERAGE SUMMARY,,Uniformity of coverage (PCT > 0.2*mean) over QC coverage region,74.58
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1500x: inf),0.01
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1000x: inf),0.014
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 500x: inf),0.02
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 100x: inf),0.035
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  50x: inf),4.67
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  20x: inf),57.01
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  15x: inf),66.08
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  10x: inf),79.97
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   3x: inf),89.26
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   1x: inf),91.36
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   0x: inf),100.00
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [1000x:1500x),0.0001
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 500x:1000x),0.001
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [ 100x: 500x),0.0
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  50x: 100x),0.43
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  20x:  50x),0.57
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  15x:  20x),0.7
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [  10x:  15x),0.68
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   3x:  10x),0.49
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   1x:   3x),0.16
COVERAGE SUMMARY,,PCT of QC coverage region with coverage [   0x:   1x),0.008
COVERAGE SUMMARY,,Average chr X coverage over QC coverage region,54.63
COVERAGE SUMMARY,,Average chr Y coverage over QC coverage region,103.24
COVERAGE SUMMARY,,Average mitochondrial coverage over QC coverage region,49.3
COVERAGE SUMMARY,,Average autosomal coverage over QC coverage region,3.89
COVERAGE SUMMARY,,Median autosomal coverage over QC coverage region,41.56
COVERAGE SUMMARY,,Mean/Median autosomal coverage ratio over QC coverage region,97.37
COVERAGE SUMMARY,,Aligned reads,3717409120
COVERAGE SUMMARY,,Aligned reads in QC coverage region,1478158526,95.03
